"query_id","blinded_candidate_id","reference_id","v1_presence","v2_presence","v1_bm25_rank","v1_bm25_score","v1_bm25_best_chunk_id","v1_dense_rank","v1_dense_score","v1_dense_best_chunk_id","v1_hybrid_rank","v1_hybrid_score","v1_hybrid_best_chunk_id","v2_bm25_rank","v2_bm25_score","v2_bm25_best_chunk_id","v2_dense_rank","v2_dense_score","v2_dense_best_chunk_id","v2_hybrid_rank","v2_hybrid_score","v2_hybrid_best_chunk_id","selected_evidence_chunk_ids","selected_evidence_source_versions","pool_inclusion_reason","filter_eligibility","deterministic_random_order_key"
"DEV-003","DEV-003-C22","29dcbb37e61ae260a7d9fbd2691ab8f65aaa83ce75a1698bdaf9e0715defa166","True","True","","","","","","","17","0.008886946365237236","814440d3eead0259a9a5b2ad8b9c4d898ab1409e499f36dd74234fd77edd5312","9","17.885942459106445","814440d3eead0259a9a5b2ad8b9c4d898ab1409e499f36dd74234fd77edd5312","","","","13","0.010024096816778183","814440d3eead0259a9a5b2ad8b9c4d898ab1409e499f36dd74234fd77edd5312","814440d3eead0259a9a5b2ad8b9c4d898ab1409e499f36dd74234fd77edd5312","v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","c4cae2d5a6b50301281ec44c37f9ec4eeab83046f9c090a217357dd75fe235cd"
"DEV-003","DEV-003-C23","e0cb887c798a4523d95f98661a48e7f223eef521963b3cf8a18082f2a9d3192b","True","True","","","","","","","15","0.009125212207436562","cad6f1d7475dcaed7cf18a716d84cd5d858d20beb1cbc5fe4b078b2dcf4cdca9","7","18.654172897338867","826a7bc0d843dda01771688f9d657edd3f563c0f8fd2d6f2c8e0acd09f8b708b","","","","12","0.010126841254532337","cad6f1d7475dcaed7cf18a716d84cd5d858d20beb1cbc5fe4b078b2dcf4cdca9","fde206ef424e4f3fe9b86c2200e0571e90535015fd7c744d0df8cc5d7ff3cbb7;09f17504a5f6bcc2dfcef177b33bdaed88d4ddd52f325deca282dba88367bab9","v1;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","c8d560b7345d4bd15c1a60ab342de089d8a242ca41bef95f51f78585cd5eb375"
"DEV-003","DEV-003-C24","fda5298a5aa4e7010d493b2bf7a9c249d727ee960091428e070ef2edc1e2814a","True","True","4","21.76642417907715","8a6213a352fb676185c65e2081d9ff929a5cdc23eadc07a5ef5aba238f9fd20d","3","0.8389208316802979","8a6213a352fb676185c65e2081d9ff929a5cdc23eadc07a5ef5aba238f9fd20d","3","0.015527201816439629","8a6213a352fb676185c65e2081d9ff929a5cdc23eadc07a5ef5aba238f9fd20d","4","22.068119049072266","8a6213a352fb676185c65e2081d9ff929a5cdc23eadc07a5ef5aba238f9fd20d","3","0.8501770496368408","8e51f5ec36c4e0d4c60a5e0e16ee093764557effbe53f8496170e2a409c8d8bb","4","0.01507936604321003","8a6213a352fb676185c65e2081d9ff929a5cdc23eadc07a5ef5aba238f9fd20d","e2a3f60ced560be829bb5422923642b2ab04d03e7a1f27657acbe1fea2d640f9;e1441cceba34be25e1d06948b08b3e4cacdf58bcccd7159a014ce1041a81df8f","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","def1d9530626adf7707bb0b54b048001616f0f18ffe38b202df8b24a73edb2db"
"DEV-003","DEV-003-C25","61e360306790694412469a77c5fa1166d7ef4acfb09578c3a73d90698f5a58a9","True","False","","","","","","","12","0.009302526712417603","40dd0f5d609391f67b0c56c4b4d989c123b3cfbff2d755d8420e3ae91ed233de","","","","","","","","","","87d7446dd807bd68a2d1a96d9a202856b8259b6660caa78fbb5f3746648725e1","v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","fb41a604aeec4cccefef59a5474739c2f9a140689805ee2747699a3df71d5efb"
"DEV-004","DEV-004-C01","c9a8ed8cbd88c6709bb8ae0ee1cca7845d518212b63606399b924db80b6f30bc","False","True","","","","","","","","","","","","","","","","12","0.011253822594881058","69bdfe59ace6aa8a84a4ca3c064d6481d462dd348752233d14a01f3a1034a3f0","69bdfe59ace6aa8a84a4ca3c064d6481d462dd348752233d14a01f3a1034a3f0","v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","00ede40eb1957912324eee240c106d0aa316889a89e6646ff27a9542a78d65d9"
"DEV-004","DEV-004-C02","3a73a8da6d1e981a72d15b57047983e28f02a7572966ef6c318b23e793c146b0","True","False","5","16.79889488220215","623d02e6b2a512aac576acb7f6e0118b1ebe1ed7d9594ac981577a370fc46115","","","","","","","","","","","","","","","","623d02e6b2a512aac576acb7f6e0118b1ebe1ed7d9594ac981577a370fc46115","v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","04961cba91cf90c56f105ce57791ee059a2e3d81cf2a5ccd2661ae0a09cb5427"
"DEV-004","DEV-004-C03","de2039c469393234a54e9902733b9c7d93092802cc6391084944b6db5fe714ba","True","True","4","21.862930297851562","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","2","0.8528369665145874","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","2","0.015756823122501373","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","4","23.766687393188477","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","3","0.8615115880966187","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","3","0.015504807233810425","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a;e9945759d8098d7241cc13630c5b6db31d8b4253afd925f24ccea36a9e3a874e","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","09267b80eab2677e54bf1ef53358828c210127de53b32c27990b5e768cf5451e"
"DEV-004","DEV-004-C04","e74c905aca29abb83d50e559da82ab3be9909782d7e0ecc0aea9113981d1e47c","True","True","8","15.255660057067871","21d251bfa0986bd0a08bc4173b23aba6e528a489482029c358fa7f42b4c418c4","","","","","","","6","14.883183479309082","21d251bfa0986bd0a08bc4173b23aba6e528a489482029c358fa7f42b4c418c4","","","","","","","21e8c0794f63895ddfe2415ba51e98a2065549f276394acf37eef41a66d8eba5","v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","0f21cbdfcfa672cd2aace6f4de015c0876dc87dc024a62bb6eb6f3f7e0c71744"
"DEV-004","DEV-004-C05","e0cb887c798a4523d95f98661a48e7f223eef521963b3cf8a18082f2a9d3192b","False","True","","","","","","","","","","","","","5","0.839424729347229","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2","19","0.009934460744261742","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2","09f17504a5f6bcc2dfcef177b33bdaed88d4ddd52f325deca282dba88367bab9;0d72628bd6ceb0d4fd1efb9e9361baa91514eba77df54ded3c67c55f41a71340","v2;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","32a53a03d9d493ae7c38bc18b8d43aac5d17dff3e944b852995163ac29c61ae3"
"DEV-004","DEV-004-C06","14487247262c61e6abc0ec22c292f435c00759df934fa36376214bbc79130ddd","True","False","","","","","","","17","0.009208333678543568","1789a5f988e8aabe5b4b3afb67c6ad9c778903c25dde23a3e01c7bcfec1a6f60","","","","","","","","","","a1ecb77153446bfca14200a52be41b035b7c47d02fdd7a87732968c3f2f6c02a;1789a5f988e8aabe5b4b3afb67c6ad9c778903c25dde23a3e01c7bcfec1a6f60","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","381c034c0945b4e4f5a7375117d436ff1074ac39cbaa0449137ca12adc234eab"
"DEV-004","DEV-004-C07","51948495b0b47b0306b0d80f87c8c7e5ed8ea01e33c9e0af130bf9dbf9291390","True","True","","","","","","","14","0.010841332376003265","c2b62567952df1878d8d9b09cef5294659691316fe9eea6d3968560dde515e76","","","","10","0.8324501514434814","c2b62567952df1878d8d9b09cef5294659691316fe9eea6d3968560dde515e76","7","0.012418597936630249","c2b62567952df1878d8d9b09cef5294659691316fe9eea6d3968560dde515e76","b1d8a633121ae4eb07dea7fe1dc7b116968f375eb782810f83cd489bf73f2340;5c86bc85d2c40d7d52224db97ba2061f7d43b42d478cbf762ea52ed37e2b28a7","v2;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","461d157f33edece2cf802ab7ff3e546f3c5ffd847fcd610432127af53d21b458"
"DEV-004","DEV-004-C08","b3bdfbb8c906aa73c8fdcb26ad008ca3a34c37d470abe0be016776fefd9b2a90","True","True","","","","7","0.832599401473999","a55d8dbb2b1ba55e3e976fa9ca81f6d022838f8e1a32876d2b4cd7a271e6d8e6","7","0.013128729537129402","a55d8dbb2b1ba55e3e976fa9ca81f6d022838f8e1a32876d2b4cd7a271e6d8e6","","","","","","","11","0.011369509622454643","46d40ac1ebfbbcb17e1e911c072de161f9760c480be944622af38691423e72b2","46d40ac1ebfbbcb17e1e911c072de161f9760c480be944622af38691423e72b2;98a30e4ffca511eac37303284aa1c39f66efbc6c2e5055c42126297e9ec45299","v1;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","4792dd63b06f7e88bb08c75b065136f13fb2fb081a9c84cf37c697bdd7987792"
"DEV-004","DEV-004-C09","c19775419dd239ec4529d57f0240c026cc4c79ee72487570f9f0e6fae36d5aa2","True","True","1","26.66063117980957","6f1b67cd9a7236151879cd718ba26c1c33e99ed06a589a177b8bc73ab6876bc1","1","0.8554553985595703","d9dc98ca713ebdd0190201c6be7cccb13f618c889deee3eabbf5cd371dbd9b99","1","0.016261236742138863","d9dc98ca713ebdd0190201c6be7cccb13f618c889deee3eabbf5cd371dbd9b99","1","32.30828857421875","6f1b67cd9a7236151879cd718ba26c1c33e99ed06a589a177b8bc73ab6876bc1","1","0.8846935629844666","6f1b67cd9a7236151879cd718ba26c1c33e99ed06a589a177b8bc73ab6876bc1","1","0.016393441706895828","6f1b67cd9a7236151879cd718ba26c1c33e99ed06a589a177b8bc73ab6876bc1","d9dc98ca713ebdd0190201c6be7cccb13f618c889deee3eabbf5cd371dbd9b99;d5d75118cbde4cd177bd787e2c40bd8e1e8f83b9c2d05704fcd52e397b18c16e","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","48943091a52ae89b36275d61f4e2cd9dd4bd478d93a760fe50823560af2a34d4"
"DEV-004","DEV-004-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","True","True","10","14.176528930664062","f352aa9f44bf13707eaf2d45318af5227532e49326b9e0f699549f0913d97a21","","","","12","0.011564895510673523","f352aa9f44bf13707eaf2d45318af5227532e49326b9e0f699549f0913d97a21","8","13.850157737731934","88cfd737fd19336297c78a4b4fb8deba66609e9f383934e2ab1aeaa489ba43f0","6","0.8357278108596802","2a4e079ce5ef8353acb1e6cdb8999fd1bfc8918334f13a48d55b49deac1dc2b6","9","0.011813046410679817","2a4e079ce5ef8353acb1e6cdb8999fd1bfc8918334f13a48d55b49deac1dc2b6","633e3e624552fb076de5727fb11c5805f3b94f7c0ef32f111461f5b5aec17897;0624130cf36e26630eadbef51e9a3a2812e1344670495857c6834d8245853982","v2;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","5b4578fcaaf8d203962466568f75e0f6c6963dae52f246af3d7c711b32ac6318"
"DEV-004","DEV-004-C11","81d49c92a1a849c083f5c61ba21f029ac888453fd64b1b8154d51008101bfc1b","True","True","6","15.922555923461914","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","5","0.8341660499572754","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","5","0.01470906287431717","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","5","21.01050567626953","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","7","0.8356256484985352","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","5","0.014815627597272396","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50;8373d38c7a41d66aae50f8582fa174f0760615e631de8f76177230568e9093f7","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","788d616725878a0ba1816da54cce7ce50121c52dce088151abe28824acd870a7"
"DEV-004","DEV-004-C12","bfff0fd21ffbf03818d1e6a814d54249599b58b85b18e8c20c28a09b28461f7d","True","True","","","","10","0.826229989528656","bb2b4e7c694a81348112bdc1437e832a11b87899bf11c6ff562f36fce13e7f91","10","0.012161172926425934","bb2b4e7c694a81348112bdc1437e832a11b87899bf11c6ff562f36fce13e7f91","","","","","","","15","0.011052760295569897","bb2b4e7c694a81348112bdc1437e832a11b87899bf11c6ff562f36fce13e7f91","bb2b4e7c694a81348112bdc1437e832a11b87899bf11c6ff562f36fce13e7f91;313c553d5eb9aa107d003135069c15a26a4b07fdc7164df69e752d88e3f3072e","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","a5a029d96cdef2a4165b372a82d16718b5f3dc31d09d9155c03c644cda0b81fe"
"DEV-004","DEV-004-C13","31b38641362917748ceb82e29e8b0568b15406f62c1714d2fd4614ab469b9411","True","False","7","15.776220321655273","38500b06bd19daf7d0930ca994f293c19b3ff879ade0bb62bbb3a2552130d0fc","","","","9","0.01273166760802269","0a9d9667ee27e358597c926762a42ddd3dc7a748409d3ced3e247ba5af5d73ce","","","","","","","","","","2e4d6ab0e12360810295ae7795ade5a69094a6ef47387f8532e7537cce5ef6d2;525ebc03cb788ba75899aef4f3f8710833009fd72f60761460092f374cfbbf15","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","bff9c02ec8677594fcff05c4533dcc9af6b9ecd2925b6293cf4fec0dbf0ffacf"
"DEV-004","DEV-004-C14","38f6543c913e6155ed935bc93b2eb9adb740b8d292f9afd40065032ca7b62b82","False","True","","","","","","","","","","","","","","","","16","0.010446343570947647","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9;038fde3fe7af7ac6f4d3784380ffd9cf33d91682db3c8c27348e854a86d55373","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","c72706406816d509e0d2d65a0cb25a8c72f369db3ab86cdec37657692421d40c"
"DEV-004","DEV-004-C15","58004b365d3d74391a9c60eff7f70bd82d589718a355a1260e333611d19f8f7c","True","True","","","","9","0.8266062140464783","f625b101c406818a958c0c0d3606a4bd40e22e311aa0902bbd387cf93fde088f","15","0.00978706032037735","f625b101c406818a958c0c0d3606a4bd40e22e311aa0902bbd387cf93fde088f","","","","","","","8","0.012019915506243706","f625b101c406818a958c0c0d3606a4bd40e22e311aa0902bbd387cf93fde088f","f625b101c406818a958c0c0d3606a4bd40e22e311aa0902bbd387cf93fde088f;304e29d0615d33cf429436d4c8e97099332c7f05091d5ca343864eae793963f7","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","d465b8ba95d64766facaa19b01221d38e1e947a8c1959ceaa07f58d0ae94bee0"
"DEV-004","DEV-004-C16","6e9b3ac6c68b1be6dd2fcf1bf8d6fb60ca946ab6314376626a3b2537a84b6040","True","False","","","","","","","13","0.011124402284622192","2de375fe1187a2ff91bcf50d4b8ee12fb7fa87952d02221e2372848154dcf994","","","","","","","","","","2de375fe1187a2ff91bcf50d4b8ee12fb7fa87952d02221e2372848154dcf994","v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","d9611edbe6bf9435faadf6beaf188b826e4c2464abb4cf8b4927fee71276d339"
"DEV-004","DEV-004-C17","cd68b4cd155e9848964605aa2ba6cdeefd483576c144c8b818b31df163038252","True","False","","","","","","","16","0.009306693449616432","74520d321d933e2a9febac4537a26624e27aad0da9924c1b29155bb3ab456955","","","","","","","","","","74520d321d933e2a9febac4537a26624e27aad0da9924c1b29155bb3ab456955;838f08bf90a429b52f5ba0e3c2f29dc96fd64d012a2d13d1fe4aba4ebf084b39","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","db812a230d781a8b68b18a79f797001ed3244e163bdf55a20c45e4ad6211476b"
"DEV-004","DEV-004-C18","3ebeea6d54c2419b07675b72f191df28e92e12567645c2cf9a9f65d8bcb0a92c","False","True","","","","","","","","","","","","","4","0.839424729347229","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2","18","0.009934460744261742","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2","0d72628bd6ceb0d4fd1efb9e9361baa91514eba77df54ded3c67c55f41a71340;09f17504a5f6bcc2dfcef177b33bdaed88d4ddd52f325deca282dba88367bab9","v2;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","e5ae65a76f29ac7dd5972bf3f5d823d3e112892aea9f2cdb2377689b96585ab3"
"DEV-004","DEV-004-C19","4c66c7b54982e256eb6c3807c57d009578da2129a6b91f5b3dd9df502e4d01bb","False","True","","","","","","","","","","","","","9","0.8334189653396606","6ad89fb3006d72e677785965b1a9f71b218da0c683aea09895affa2b30b2d65e","","","","7bd2f69f8f38e4b1fc1ab0e89b54a289d881f52eb8d290c450c7b58375eefe52;acaaa90f9690f00a723ba42846a8e523251b56b13cb5747ce70d1611c4040554","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","e6fcc2dc3ee0e7513c952d69f1f6a06598d94a020a07971c06a0ae454c04674e"
"DEV-004","DEV-004-C20","a01990a43137f047c2ce4a76d687c771656879601d30b265461c512cb9dd82cc","True","False","9","14.55524730682373","eaea6e597ecd1b8a19f1d7e93e1c682db7513abe80d5a0da9480f8b9fe7e90a8","","","","","","","","","","","","","","","","eaea6e597ecd1b8a19f1d7e93e1c682db7513abe80d5a0da9480f8b9fe7e90a8","v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","f08b6426040680dfe938ae6447742d01f3d02abb02650cd64081a1299942f7d3"
"DEV-004","DEV-004-C21","8f28f7d835418b46a6039a5f5990eef686cd2e089da679d60b8b217acab107c7","False","True","","","","","","","","","","","","","","","","14","0.01117873564362526","f0ec78323f845d26c37453197178863c1112244584dd40ac0f14f97d523f71fc","f0ec78323f845d26c37453197178863c1112244584dd40ac0f14f97d523f71fc;c6e4e235cb7391ed3c86a2370935811b7f7aef142b1b455034a942607ace78dc","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","fad9a4e35d601a523a5876c569e0b91f555e315fe1582c14001d0010b255ce00"
"DEV-004","DEV-004-C22","41a486681db7706b7fb1ff65aa6ec0bae9cd3365ce9d2dd4201de7fee6aba0cd","True","True","2","24.137468338012695","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","6","0.8337481021881104","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","4","0.01528945006430149","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","2","30.282155990600586","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","2","0.8627927303314209","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","2","0.016129031777381897","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f","b9da4b4c199ee66329a6d86dc52b0d3b39fbf1c655728317b341b82b4b558b8f;57f7200472263ec803ba6cc31f02a28f749be91e9667a1f9006dd957c00ababb","v2;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","fc316f7147df4e8c334dcff1b79a79e623ab8ad05c176be06e0a4428d91ddea5"
"DEV-004","DEV-004-C23","0a7ab8999a04eebc011160f9de0a3b676917a57d4efe8e7e0c63a30088c03323","True","True","","","","4","0.8344957828521729","15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19","6","0.013748597353696823","15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19","7","14.004767417907715","15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19","","","","6","0.012989204376935959","15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19","67d8acf03b7f665f7287068b78e556baae0d71dd6439b278d64c26bf0fb1729f","v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","fc8f742dee3d90e198ecded951faced22f563ae8b62c0ba5ba909511e3ae3a20"
"DEV-004","DEV-004-C24","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","True","True","3","22.81032943725586","eeb66d0808707cbffdb6250fe7f8a7086109a8fd442bb6662fe2203ce925efa9","3","0.8412395715713501","af2978ce2028e305d73cc4e30e3dc7056b1df27690d87fbd255e9e787af6c8cd","3","0.015504807233810425","eeb66d0808707cbffdb6250fe7f8a7086109a8fd442bb6662fe2203ce925efa9","3","27.260616302490234","eeb66d0808707cbffdb6250fe7f8a7086109a8fd442bb6662fe2203ce925efa9","8","0.8354233503341675","eeb66d0808707cbffdb6250fe7f8a7086109a8fd442bb6662fe2203ce925efa9","4","0.01528945006430149","eeb66d0808707cbffdb6250fe7f8a7086109a8fd442bb6662fe2203ce925efa9","630847a387dce0fa5e5c3d171bc60852d50272985d98917f5b3a9ec9b2564975;f715b77bc5545f3c595ae518dd69cb7823d61d053afbfd37b422d172f8dd354d","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","fe1c689224bf144f38cb45581435ba485034da1961bd29fd348eac65c87493db"
"DEV-004","DEV-004-C25","09f4d3df1b5d65aa8a6a049d51f4e0b4a6496bfcad459fa94d8ab5b76bc8b15b","True","True","","","","","","","11","0.01163419894874096","c19e4ee945f5edb8efc1c49686f461af60ca166741a34fd7f76f710e38246147","9","13.833130836486816","c19e4ee945f5edb8efc1c49686f461af60ca166741a34fd7f76f710e38246147","","","","10","0.011729405261576176","c19e4ee945f5edb8efc1c49686f461af60ca166741a34fd7f76f710e38246147","c19e4ee945f5edb8efc1c49686f461af60ca166741a34fd7f76f710e38246147","v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","ff8cc3ffdbb10dfc766661c10ecde75725d5076e13a5e0d28dd96d448b1ee872"
"DEV-005","DEV-005-C01","739e54673fd8b34ff9b928f145830fa0fa94320143e8210ce3fad9130465086a","True","False","10","4.514385223388672","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364","","","","19","0.00467297388240695","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364","","","","","","","","","","33154da696fae875674f8927e6999ba68fc7c7edf3943a39d620dee94eaeca18;e2f000e1cba21d5e19259276fa861700010485bc463d2d6b103943f8966d559b","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","00ef67972444271fbe22a7df5ef3d30bb3444c6337bfc410e6a906617371ff3c"
"DEV-005","DEV-005-C02","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","True","True","2","10.159278869628906","8c8256f94b55cda477c5b5352665cee2e6076667502229c57ec50886a8125041","3","0.8266600370407104","8c8256f94b55cda477c5b5352665cee2e6076667502229c57ec50886a8125041","2","0.012846946716308594","8c8256f94b55cda477c5b5352665cee2e6076667502229c57ec50886a8125041","2","11.24498176574707","38e124aeb3906ad9bdfee42d0e4ad954c3a33944434419d991f87551d2919a29","3","0.8294995427131653","8c8256f94b55cda477c5b5352665cee2e6076667502229c57ec50886a8125041","2","0.01455802284181118","38e124aeb3906ad9bdfee42d0e4ad954c3a33944434419d991f87551d2919a29","5a10a45e6520b1646c06172ac16d2dac5e186ea66e1f664ef3da66cae43c5141;957e9b84f501a17e178152d7ffc810de0f104be47ea52cdf34ff08fa4e71f01d","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","0a43d271532555c950fb927f85ea89a582a280ca3db2f5c9d7be69267064da45"
"DEV-005","DEV-005-C03","b96b23bcc30ce6164fcfb16dcc635f9b6587edad9716dd76aa95defbdb749e4a","True","True","","","","2","0.8407294154167175","a9b733dfe9f45dba247f3ea55fb456e9bd23618ff6161159788438df6ceeab1c","3","0.009828188456594944","a9b733dfe9f45dba247f3ea55fb456e9bd23618ff6161159788438df6ceeab1c","","","","1","0.8460942506790161","a9b733dfe9f45dba247f3ea55fb456e9bd23618ff6161159788438df6ceeab1c","3","0.013351360335946083","a9b733dfe9f45dba247f3ea55fb456e9bd23618ff6161159788438df6ceeab1c","6239c2636df3761bf68eee10539e0b4090a6eea550925eb7694a19bee538a116;620c4c3c8079171c802cacf292f1f0b397ca702b47be64383d4a598cd634054b","v1;v1","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","0c2046cf32f1fc39494fc9bf24001005f21abc33133063ba7351154e3687aeb2"
"DEV-005","DEV-005-C04","eed4dc37ecc41c99b2abd6d857cbddbe9dbee195281f1743d405c9a94f7bede7","True","True","","","","8","0.8148395419120789","ef31c63cff4356133fa8908ee968e653a17903971effb70c956ac0e731e7a21f","11","0.0063252137042582035","ef31c63cff4356133fa8908ee968e653a17903971effb70c956ac0e731e7a21f","","","","","","","12","0.007997460663318634","b72e7be2756e60a1d1300d5431738cc9807816bf8f9b97194f93ab04cd312aac","ef31c63cff4356133fa8908ee968e653a17903971effb70c956ac0e731e7a21f;b72e7be2756e60a1d1300d5431738cc9807816bf8f9b97194f93ab04cd312aac","v1;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","0fcb930214e109d160809903696868556793b12c3cc9a2c4dab68a66e6da7109"
"DEV-005","DEV-005-C05","0bf1bfe6a5300a8e4542f7115228366017a94af0de96600cbfcfc535d2b1d36e","True","True","6","6.971144199371338","ee4546191a9821a1218d6d057a40fc61bec12bb932f45a2928edcd1103818ba8","4","0.8193433880805969","81fdc25234af04dbcbec1c65ae7bc5716ad2f1a577faca60ce85d35623e4e5a1","5","0.00819185096770525","ee4546191a9821a1218d6d057a40fc61bec12bb932f45a2928edcd1103818ba8","3","11.103400230407715","ee4546191a9821a1218d6d057a40fc61bec12bb932f45a2928edcd1103818ba8","","","","6","0.009402783587574959","ee4546191a9821a1218d6d057a40fc61bec12bb932f45a2928edcd1103818ba8","13eb69008bc50082fb09d7f26b8b184057d70bbd6bd316a396e86a642ac8fb84;e2a3f60ced560be829bb5422923642b2ab04d03e7a1f27657acbe1fea2d640f9","v1;v2","DETERMINISTIC_MULTI_SYSTEM_UNION_PRIORITY","True","1598098d7ef87d570205219d9a1365f66a0c709d39bdd5ce37e2afb96e2fd7c2"
