"query_id","blinded_candidate_id","reference_id","corpus_version","retriever","reference_rank","score","best_chunk_id"
"DEV-006","DEV-006-C04","3bc1d5baf01578ef2332138fd6f14e645903d5f225377b07f1e50651a5854463","v1","dense","4","0.8207759857177734","5448a7db05d4e4d08f71323f28c012e4e8d8791c127c5836ee2fff06c04c5674"
"DEV-006","DEV-006-C04","3bc1d5baf01578ef2332138fd6f14e645903d5f225377b07f1e50651a5854463","v1","hybrid","12","0.007873774506151676","5448a7db05d4e4d08f71323f28c012e4e8d8791c127c5836ee2fff06c04c5674"
"DEV-006","DEV-006-C05","d0d55cf1358d9eedff23a38900895df1a6205078678dd9fbdba60a47883c115b","v2","hybrid","15","0.0091951172798872","383da8125589f635407f026ca1d3c2e2f4fdea6d4ad6fd713607279d0d8d83f9"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v1","bm25","2","10.444110870361328","4ce0452a91571c213e82856d25068b9ed3b6c4f21b52fb2b8a65b3b419d2ec52"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v1","dense","2","0.8282160758972168","e152ad23c60e4c5ce3c93ac7406eb34dd30263bb6e4a7dc4800c8e7c60485975"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v1","hybrid","1","0.0147569440305233","4ce0452a91571c213e82856d25068b9ed3b6c4f21b52fb2b8a65b3b419d2ec52"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v2","bm25","1","14.508390426635742","4ce0452a91571c213e82856d25068b9ed3b6c4f21b52fb2b8a65b3b419d2ec52"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v2","dense","6","0.825779914855957","4ce0452a91571c213e82856d25068b9ed3b6c4f21b52fb2b8a65b3b419d2ec52"
"DEV-006","DEV-006-C06","3dce0242ae69dfa376a6b45f3b5ceda747ea52ffcbdefdfd2cd98621e1070c24","v2","hybrid","1","0.01588902808725834","4ce0452a91571c213e82856d25068b9ed3b6c4f21b52fb2b8a65b3b419d2ec52"
"DEV-006","DEV-006-C07","739e54673fd8b34ff9b928f145830fa0fa94320143e8210ce3fad9130465086a","v1","bm25","3","10.15915298461914","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364"
"DEV-006","DEV-006-C07","739e54673fd8b34ff9b928f145830fa0fa94320143e8210ce3fad9130465086a","v1","hybrid","5","0.011048012413084507","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364"
"DEV-006","DEV-006-C07","739e54673fd8b34ff9b928f145830fa0fa94320143e8210ce3fad9130465086a","v2","bm25","3","10.067646026611328","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364"
"DEV-006","DEV-006-C07","739e54673fd8b34ff9b928f145830fa0fa94320143e8210ce3fad9130465086a","v2","hybrid","7","0.010985288769006729","8f39a7d355c417d7073dc2fa6a92a74fbdc5b79c016d02435815374083696364"
"DEV-006","DEV-006-C08","3ebeea6d54c2419b07675b72f191df28e92e12567645c2cf9a9f65d8bcb0a92c","v2","dense","1","0.8466660976409912","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-006","DEV-006-C08","3ebeea6d54c2419b07675b72f191df28e92e12567645c2cf9a9f65d8bcb0a92c","v2","hybrid","10","0.010522302240133286","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-006","DEV-006-C09","93255fc7d7b5e84223c7cfb1cb3c3020f07ea64b410cb9aeecb304e2912aa48f","v1","hybrid","17","0.006465792190283537","18fbd98c10e328ce24a74a87cabe653e704762d306e164d48a6e2322cfe27b4a"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v1","bm25","7","7.627102851867676","5361816dacb87bb88f4ef261c80df1898260d75c79bbbf0ab13d5b2bb31eadb2"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v1","dense","9","0.814554750919342","5361816dacb87bb88f4ef261c80df1898260d75c79bbbf0ab13d5b2bb31eadb2"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v1","hybrid","4","0.011566296219825745","5361816dacb87bb88f4ef261c80df1898260d75c79bbbf0ab13d5b2bb31eadb2"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v2","bm25","10","7.514832973480225","dd4df6d646b0f76b96128821258defed9b0527fde132e3b44176e4af32c59315"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v2","dense","4","0.8313350677490234","c56e9ad12355ec18d82a8f927e8c32ef7f44de0568d7f1854f8db8c38ad42ce1"
"DEV-006","DEV-006-C10","1050dc5ecb89d278aeddbd0b4548867b56d072c72eec4153709ec701cbba8be2","v2","hybrid","4","0.014603175222873688","c56e9ad12355ec18d82a8f927e8c32ef7f44de0568d7f1854f8db8c38ad42ce1"
"DEV-006","DEV-006-C11","f88d0ed9ff864aec09a27a05738b73780b7b9de7e755cd0a3a1a45405233383d","v1","dense","10","0.812315821647644","9b99a267b687958535890a3d785542b1491b2395839c28338550d6980cbbd234"
"DEV-006","DEV-006-C11","f88d0ed9ff864aec09a27a05738b73780b7b9de7e755cd0a3a1a45405233383d","v1","hybrid","13","0.007671957835555077","9b99a267b687958535890a3d785542b1491b2395839c28338550d6980cbbd234"
"DEV-006","DEV-006-C11","f88d0ed9ff864aec09a27a05738b73780b7b9de7e755cd0a3a1a45405233383d","v2","bm25","5","9.560657501220703","eb13758f582ed91857fe7eec5bc05825c83a29ce2cea1e330dc50ce781b385e5"
"DEV-006","DEV-006-C11","f88d0ed9ff864aec09a27a05738b73780b7b9de7e755cd0a3a1a45405233383d","v2","hybrid","5","0.013574660755693913","eb13758f582ed91857fe7eec5bc05825c83a29ce2cea1e330dc50ce781b385e5"
"DEV-006","DEV-006-C12","85727d1de009de76cb4bd50624b1cbfbc1d090d0e1a6c1a80caad0300761701f","v1","bm25","9","6.434370517730713","8d7facfaeb444a2044542ebf41f2c2e563a1aa6aef5c60586a9efadf9522d22d"
"DEV-006","DEV-006-C12","85727d1de009de76cb4bd50624b1cbfbc1d090d0e1a6c1a80caad0300761701f","v1","dense","8","0.8148298263549805","ac0479727a6eb3ad4222dfb2feede509f770d92011b3836cd7b59754dd413feb"
"DEV-006","DEV-006-C12","85727d1de009de76cb4bd50624b1cbfbc1d090d0e1a6c1a80caad0300761701f","v1","hybrid","15","0.0075026266276836395","8d7facfaeb444a2044542ebf41f2c2e563a1aa6aef5c60586a9efadf9522d22d"
"DEV-006","DEV-006-C12","85727d1de009de76cb4bd50624b1cbfbc1d090d0e1a6c1a80caad0300761701f","v2","hybrid","9","0.01060261856764555","8d7facfaeb444a2044542ebf41f2c2e563a1aa6aef5c60586a9efadf9522d22d"
"DEV-006","DEV-006-C13","4c66c7b54982e256eb6c3807c57d009578da2129a6b91f5b3dd9df502e4d01bb","v1","dense","3","0.821363627910614","6ad89fb3006d72e677785965b1a9f71b218da0c683aea09895affa2b30b2d65e"
"DEV-006","DEV-006-C13","4c66c7b54982e256eb6c3807c57d009578da2129a6b91f5b3dd9df502e4d01bb","v1","hybrid","8","0.008333766832947731","6ad89fb3006d72e677785965b1a9f71b218da0c683aea09895affa2b30b2d65e"
"DEV-006","DEV-006-C14","fda5298a5aa4e7010d493b2bf7a9c249d727ee960091428e070ef2edc1e2814a","v1","hybrid","10","0.008297812193632126","e0373f5b3a8127ad3dcddd618ffd6d47f11ed037a0717aa603905adaf68f0d00"
"DEV-006","DEV-006-C15","81d49c92a1a849c083f5c61ba21f029ac888453fd64b1b8154d51008101bfc1b","v1","bm25","5","8.17001724243164","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50"
"DEV-006","DEV-006-C15","81d49c92a1a849c083f5c61ba21f029ac888453fd64b1b8154d51008101bfc1b","v1","hybrid","7","0.008431516587734222","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50"
"DEV-006","DEV-006-C15","81d49c92a1a849c083f5c61ba21f029ac888453fd64b1b8154d51008101bfc1b","v2","bm25","6","9.111043930053711","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50"
"DEV-006","DEV-006-C15","81d49c92a1a849c083f5c61ba21f029ac888453fd64b1b8154d51008101bfc1b","v2","hybrid","12","0.009759163483977318","d863c3f9aa6e11a538078d795b702e7948c08e5c2e342becaec404a4ef764c50"
"DEV-006","DEV-006-C16","acb33ed1096ea29c5de1d81d4a9fa50f5d91e158db79131fb9c6e588fb822a39","v1","bm25","8","7.21304988861084","c1fd4e8017a7be3549c4c8ce37d8f4d68b52e69ea4fc72106dc02ae610420510"
"DEV-006","DEV-006-C16","acb33ed1096ea29c5de1d81d4a9fa50f5d91e158db79131fb9c6e588fb822a39","v1","hybrid","16","0.007412935607135296","c1fd4e8017a7be3549c4c8ce37d8f4d68b52e69ea4fc72106dc02ae610420510"
"DEV-006","DEV-006-C17","e0cb887c798a4523d95f98661a48e7f223eef521963b3cf8a18082f2a9d3192b","v2","dense","2","0.8466660976409912","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-006","DEV-006-C17","e0cb887c798a4523d95f98661a48e7f223eef521963b3cf8a18082f2a9d3192b","v2","hybrid","11","0.010522302240133286","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-006","DEV-006-C18","d8fef5786f43462f69d3dd4981a6a1abd593d6c608c2e5abca0148c4a8518389","v2","hybrid","13","0.009731793776154518","14c07e261324f8ad7afb3f5540d94f248683694073e73bc7647c38b1bc3b1d27"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v1","bm25","1","12.622823715209961","1eb6eb4409009728422aa7f62bded78b0b89ce273eea9a5a0e6a7c270d9b8cd4"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v1","dense","6","0.8177772760391235","1eb6eb4409009728422aa7f62bded78b0b89ce273eea9a5a0e6a7c270d9b8cd4"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v1","hybrid","2","0.014369560405611992","1eb6eb4409009728422aa7f62bded78b0b89ce273eea9a5a0e6a7c270d9b8cd4"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v2","bm25","7","8.595208168029785","22f1e318e960bc5807d107d0467858f891e42693e72d00d9eba77942d6ecda5d"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v2","dense","7","0.8253636360168457","e308fcfed1bbcefbe1acca5865dae1f337f36084c15cd91f3714328e2ce3ab7d"
"DEV-006","DEV-006-C19","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v2","hybrid","14","0.009306065738201141","22f1e318e960bc5807d107d0467858f891e42693e72d00d9eba77942d6ecda5d"
"DEV-006","DEV-006-C20","24543f511231f84fa32a128463f7f2cab2ecaf9f1d3a3c01877f397798e4ebfd","v2","hybrid","17","0.009058384224772453","62ab448611fbf00522676754d64331ebcf70c6a21c17116738d5f5c657eb62cf"
"DEV-006","DEV-006-C21","38f6543c913e6155ed935bc93b2eb9adb740b8d292f9afd40065032ca7b62b82","v1","hybrid","18","0.006339395418763161","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9"
"DEV-006","DEV-006-C21","38f6543c913e6155ed935bc93b2eb9adb740b8d292f9afd40065032ca7b62b82","v2","bm25","4","9.620813369750977","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9"
"DEV-006","DEV-006-C21","38f6543c913e6155ed935bc93b2eb9adb740b8d292f9afd40065032ca7b62b82","v2","dense","9","0.8220764398574829","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9"
"DEV-006","DEV-006-C21","38f6543c913e6155ed935bc93b2eb9adb740b8d292f9afd40065032ca7b62b82","v2","hybrid","3","0.014661815017461777","048eef8f12c8b956f89cae56788f9ebb60230a786f0fc24c68b1e310ee1df3b9"
"DEV-006","DEV-006-C22","287e2c90f11551dfaad3749f7a02b21b55621155e5d1737ecebe8e7a77f1bda9","v1","hybrid","14","0.007571760565042496","0ee9cf7f7c1669563502f4df2fb4b728e61859abbec447db2b9382844b4c809f"
"DEV-006","DEV-006-C22","287e2c90f11551dfaad3749f7a02b21b55621155e5d1737ecebe8e7a77f1bda9","v2","hybrid","8","0.010759995318949223","0ee9cf7f7c1669563502f4df2fb4b728e61859abbec447db2b9382844b4c809f"
"DEV-006","DEV-006-C23","de2039c469393234a54e9902733b9c7d93092802cc6391084944b6db5fe714ba","v2","dense","5","0.8295942544937134","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a"
"DEV-006","DEV-006-C23","de2039c469393234a54e9902733b9c7d93092802cc6391084944b6db5fe714ba","v2","hybrid","16","0.009156585671007633","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a"
"DEV-006","DEV-006-C24","0bf1bfe6a5300a8e4542f7115228366017a94af0de96600cbfcfc535d2b1d36e","v1","hybrid","9","0.008297812193632126","e0373f5b3a8127ad3dcddd618ffd6d47f11ed037a0717aa603905adaf68f0d00"
"DEV-006","DEV-006-C25","0c4745eec93aaac3efac80af968da5f0c03f544837f98ad680b2cb29342f9037","v1","bm25","6","7.8224382400512695","138e4a49aedd0ecdc173b3b11387e399632c6bdbc84fad20ddd8a2b6ba2d06ac"
"DEV-006","DEV-006-C25","0c4745eec93aaac3efac80af968da5f0c03f544837f98ad680b2cb29342f9037","v1","hybrid","11","0.008289135992527008","138e4a49aedd0ecdc173b3b11387e399632c6bdbc84fad20ddd8a2b6ba2d06ac"
"DEV-006","DEV-006-C25","0c4745eec93aaac3efac80af968da5f0c03f544837f98ad680b2cb29342f9037","v2","bm25","8","7.821927070617676","138e4a49aedd0ecdc173b3b11387e399632c6bdbc84fad20ddd8a2b6ba2d06ac"
"DEV-006","DEV-006-C25","0c4745eec93aaac3efac80af968da5f0c03f544837f98ad680b2cb29342f9037","v2","hybrid","20","0.008387929759919643","138e4a49aedd0ecdc173b3b11387e399632c6bdbc84fad20ddd8a2b6ba2d06ac"
"DEV-007","DEV-007-C01","de2039c469393234a54e9902733b9c7d93092802cc6391084944b6db5fe714ba","v2","hybrid","17","0.009125212207436562","7b98a9e7efa658f016362da93a7eca68c9d924495413c9e95fe42cf2d620886a"
"DEV-007","DEV-007-C02","8c323b0e2d1cc03010a71d645d824ac4598689437f0c7b5a06f9ff5ae22e8728","v1","dense","2","0.8110898733139038","1af6d832ba3f7254ac3604429823a65c85861566dacddf75807c3231a9bd0d34"
"DEV-007","DEV-007-C02","8c323b0e2d1cc03010a71d645d824ac4598689437f0c7b5a06f9ff5ae22e8728","v1","hybrid","9","0.01344086043536663","1af6d832ba3f7254ac3604429823a65c85861566dacddf75807c3231a9bd0d34"
"DEV-007","DEV-007-C02","8c323b0e2d1cc03010a71d645d824ac4598689437f0c7b5a06f9ff5ae22e8728","v2","bm25","9","11.998918533325195","1af6d832ba3f7254ac3604429823a65c85861566dacddf75807c3231a9bd0d34"
"DEV-007","DEV-007-C02","8c323b0e2d1cc03010a71d645d824ac4598689437f0c7b5a06f9ff5ae22e8728","v2","hybrid","10","0.011955291032791138","1af6d832ba3f7254ac3604429823a65c85861566dacddf75807c3231a9bd0d34"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v1","bm25","5","13.165120124816895","9b6ec923b86561d0a27ee2447475559c91867c9b340672706b0e56c2f6843e06"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v1","dense","4","0.8097754716873169","9b6ec923b86561d0a27ee2447475559c91867c9b340672706b0e56c2f6843e06"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v1","hybrid","2","0.014938684180378914","9b6ec923b86561d0a27ee2447475559c91867c9b340672706b0e56c2f6843e06"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v2","bm25","10","11.27441120147705","067687fc4cc6be5e5e4f03c96f3fba0ced596125dd04f7fdfc631f6f6883cbec"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v2","dense","4","0.8148306012153625","067687fc4cc6be5e5e4f03c96f3fba0ced596125dd04f7fdfc631f6f6883cbec"
"DEV-007","DEV-007-C03","fe52747de709f165464348209eef2d6575d4dc41fc61a65ec231d5f655166ad1","v2","hybrid","7","0.014222756028175354","067687fc4cc6be5e5e4f03c96f3fba0ced596125dd04f7fdfc631f6f6883cbec"
"DEV-007","DEV-007-C04","579dd1becd99c7e5d89ee248efcb68db42cd1d747496ac19d868d77010698ec2","v1","dense","10","0.8051398992538452","68561fa1f212d532c381f0c4e0865de46ab369cd7de6ea8e97f8c88dd6549d1b"
"DEV-007","DEV-007-C04","579dd1becd99c7e5d89ee248efcb68db42cd1d747496ac19d868d77010698ec2","v1","hybrid","15","0.009164130315184593","68561fa1f212d532c381f0c4e0865de46ab369cd7de6ea8e97f8c88dd6549d1b"
"DEV-007","DEV-007-C05","c534e05447bc93684bc2731985a95548a0810497eccba6cb862f96659654e4db","v1","bm25","1","18.552785873413086","6d001c6316efe24ab212e10032128243494bd916a063f11242175c290b7f56d4"
"DEV-007","DEV-007-C05","c534e05447bc93684bc2731985a95548a0810497eccba6cb862f96659654e4db","v1","dense","1","0.812036395072937","6d001c6316efe24ab212e10032128243494bd916a063f11242175c290b7f56d4"
"DEV-007","DEV-007-C05","c534e05447bc93684bc2731985a95548a0810497eccba6cb862f96659654e4db","v1","hybrid","1","0.016393441706895828","6d001c6316efe24ab212e10032128243494bd916a063f11242175c290b7f56d4"
"DEV-007","DEV-007-C05","c534e05447bc93684bc2731985a95548a0810497eccba6cb862f96659654e4db","v2","bm25","1","18.443696975708008","03fdf9d0e3f672432ae711620fb60a3792713e629197edeff1428ad61d2d7e27"
"DEV-007","DEV-007-C05","c534e05447bc93684bc2731985a95548a0810497eccba6cb862f96659654e4db","v2","hybrid","8","0.01369122602045536","03fdf9d0e3f672432ae711620fb60a3792713e629197edeff1428ad61d2d7e27"
"DEV-007","DEV-007-C06","2fe939b1c0f4fa73d344e32a35fbd6e8b42d0434123e72cbedb42af6843c0a1d","v1","dense","3","0.8100314140319824","88e9870e535091159d87db168d8480d697091e2069897e1b8e79a6d5332a4e2c"
"DEV-007","DEV-007-C06","2fe939b1c0f4fa73d344e32a35fbd6e8b42d0434123e72cbedb42af6843c0a1d","v1","hybrid","7","0.013559626415371895","88e9870e535091159d87db168d8480d697091e2069897e1b8e79a6d5332a4e2c"
"DEV-007","DEV-007-C06","2fe939b1c0f4fa73d344e32a35fbd6e8b42d0434123e72cbedb42af6843c0a1d","v2","bm25","7","15.44821548461914","88e9870e535091159d87db168d8480d697091e2069897e1b8e79a6d5332a4e2c"
"DEV-007","DEV-007-C06","2fe939b1c0f4fa73d344e32a35fbd6e8b42d0434123e72cbedb42af6843c0a1d","v2","dense","5","0.8146289587020874","88e9870e535091159d87db168d8480d697091e2069897e1b8e79a6d5332a4e2c"
"DEV-007","DEV-007-C06","2fe939b1c0f4fa73d344e32a35fbd6e8b42d0434123e72cbedb42af6843c0a1d","v2","hybrid","3","0.01483516488224268","88e9870e535091159d87db168d8480d697091e2069897e1b8e79a6d5332a4e2c"
"DEV-007","DEV-007-C07","b96b23bcc30ce6164fcfb16dcc635f9b6587edad9716dd76aa95defbdb749e4a","v2","dense","9","0.8129922747612","aa49dadca7de5ca2946c93c380864e31bfc39464683e967deb760d13d331d9fe"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v1","bm25","3","14.921306610107422","0acf620fcffb791c494e4ada78ea88741ff9755fc49332d77dfbb670a13cf5f1"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v1","dense","9","0.8053864240646362","c34b5d3e8353702fbf3dc62cfa2eb98337e29736e34f329296faa810ea9c5cd0"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v1","hybrid","5","0.013809524476528168","c9e65510eb68222325672b663bc185a84742f7114177f73720fb1c27921b9d9d"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v2","bm25","3","16.598661422729492","0acf620fcffb791c494e4ada78ea88741ff9755fc49332d77dfbb670a13cf5f1"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v2","dense","8","0.8133009672164917","0acf620fcffb791c494e4ada78ea88741ff9755fc49332d77dfbb670a13cf5f1"
"DEV-007","DEV-007-C08","3e1724acc7db40dcc0f25f09ff32549fc6f9a1f679cf111c6537c23b8075a0e3","v2","hybrid","2","0.015165440738201141","0acf620fcffb791c494e4ada78ea88741ff9755fc49332d77dfbb670a13cf5f1"
"DEV-007","DEV-007-C09","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v1","bm25","6","12.995224952697754","e308fcfed1bbcefbe1acca5865dae1f337f36084c15cd91f3714328e2ce3ab7d"
"DEV-007","DEV-007-C09","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v1","hybrid","11","0.012347560375928879","bff125dc6584e1de1e0a0ec2f0e09b22bc5fdaa6a09a8933546820d3ad109dd7"
"DEV-007","DEV-007-C09","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v2","dense","1","0.8208115100860596","9ebeea0c8331ca913b2e291faceaa67a6a66d707b7e6c4a31acd9c56a25dcca3"
"DEV-007","DEV-007-C09","51f1639e89291600e780bb6d61b5a9c1057a732b918fff3f064ce53583d24220","v2","hybrid","9","0.012658228166401386","e308fcfed1bbcefbe1acca5865dae1f337f36084c15cd91f3714328e2ce3ab7d"
"DEV-007","DEV-007-C10","51948495b0b47b0306b0d80f87c8c7e5ed8ea01e33c9e0af130bf9dbf9291390","v1","hybrid","16","0.008621330372989178","c2b62567952df1878d8d9b09cef5294659691316fe9eea6d3968560dde515e76"
"DEV-007","DEV-007-C10","51948495b0b47b0306b0d80f87c8c7e5ed8ea01e33c9e0af130bf9dbf9291390","v2","hybrid","20","0.00838452111929655","c2b62567952df1878d8d9b09cef5294659691316fe9eea6d3968560dde515e76"
"DEV-007","DEV-007-C11","3ebeea6d54c2419b07675b72f191df28e92e12567645c2cf9a9f65d8bcb0a92c","v2","hybrid","11","0.010336743667721748","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-007","DEV-007-C12","f29c71ad19aead0c77f9495f9c90f65b5b8cc96c268cff2f4c8424eda7e2cde2","v1","bm25","4","14.720292091369629","ff32b74999253efe7f0bd360c281e886bd4df3a30bb547383a8c86a84d871072"
"DEV-007","DEV-007-C12","f29c71ad19aead0c77f9495f9c90f65b5b8cc96c268cff2f4c8424eda7e2cde2","v1","hybrid","12","0.01029647421091795","ff32b74999253efe7f0bd360c281e886bd4df3a30bb547383a8c86a84d871072"
"DEV-007","DEV-007-C12","f29c71ad19aead0c77f9495f9c90f65b5b8cc96c268cff2f4c8424eda7e2cde2","v2","bm25","8","14.065166473388672","ff32b74999253efe7f0bd360c281e886bd4df3a30bb547383a8c86a84d871072"
"DEV-007","DEV-007-C12","f29c71ad19aead0c77f9495f9c90f65b5b8cc96c268cff2f4c8424eda7e2cde2","v2","dense","7","0.8136196136474609","8e0a810a5eab8d947c96ae50f151d8fadae7dc414cbe8af39524edfff7374d7e"
"DEV-007","DEV-007-C12","f29c71ad19aead0c77f9495f9c90f65b5b8cc96c268cff2f4c8424eda7e2cde2","v2","hybrid","14","0.009975248947739601","8e0a810a5eab8d947c96ae50f151d8fadae7dc414cbe8af39524edfff7374d7e"
"DEV-007","DEV-007-C13","e0cb887c798a4523d95f98661a48e7f223eef521963b3cf8a18082f2a9d3192b","v2","hybrid","12","0.010336743667721748","529c64c12d8d7e8c3a4c3721699e063c60f351ea087ceaa5875f0b60a09f1cd2"
"DEV-007","DEV-007-C14","5646e4e8060888d092075c2c922047fc5f435d169e1e1dd88e95b50a0fc9323b","v1","hybrid","19","0.007541371043771505","6a5bb406998dc5a09ea2836e9196cd8247a3bc58817a09450ed3c15a4df25d48"
"DEV-007","DEV-007-C15","15e2e960913e748bc4ba6090c23e92c6a3215e353d46b46e2e3df6798bdae279","v1","hybrid","20","0.0071954550221562386","7cd82df8c34fe343d48abcdd35f35de430edaa4003d2d42f1db983abd1d2bcdb"
"DEV-007","DEV-007-C16","95abaf3e9e68fe399991e6feb166817adc7a1bd96424a0390809865cff492b25","v1","hybrid","18","0.008120842278003693","40b7feca912571f212aea1f8d3711702ff5f6d92e720deb48971f7f8cc943846"
"DEV-007","DEV-007-C17","d8fef5786f43462f69d3dd4981a6a1abd593d6c608c2e5abca0148c4a8518389","v2","dense","10","0.8124667406082153","3249b5f73cb794ff06bdfca8d348f902ea04fa90421e79534dc33b346b3b8466"
"DEV-007","DEV-007-C17","d8fef5786f43462f69d3dd4981a6a1abd593d6c608c2e5abca0148c4a8518389","v2","hybrid","18","0.009022556245326996","3249b5f73cb794ff06bdfca8d348f902ea04fa90421e79534dc33b346b3b8466"
"DEV-007","DEV-007-C18","0a7ab8999a04eebc011160f9de0a3b676917a57d4efe8e7e0c63a30088c03323","v1","hybrid","13","0.009904874488711357","15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19"
"DEV-007","DEV-007-C19","2650c62de0abf30996b78316e109aab2ebd98b5f2e8c65db10943f1785fcb982","v1","bm25","10","11.403945922851562","21b89600a65f65d6f5ec6390a68114ffb8bae2eac2f37b622648afb33a89215b"
"DEV-007","DEV-007-C19","2650c62de0abf30996b78316e109aab2ebd98b5f2e8c65db10943f1785fcb982","v1","hybrid","10","0.01257911417633295","21b89600a65f65d6f5ec6390a68114ffb8bae2eac2f37b622648afb33a89215b"
"DEV-007","DEV-007-C19","2650c62de0abf30996b78316e109aab2ebd98b5f2e8c65db10943f1785fcb982","v2","hybrid","13","0.01029760017991066","21b89600a65f65d6f5ec6390a68114ffb8bae2eac2f37b622648afb33a89215b"
"DEV-007","DEV-007-C20","a381831133a228d60e43d4de7e39331d8f2ee83231c3cdcfbafc5344fc93ce0b","v2","dense","2","0.8187705278396606","625923cbcc4fe11f6ad6d5f9341aa9c9f234a71328071bcef54553e483039159"
"DEV-007","DEV-007-C20","a381831133a228d60e43d4de7e39331d8f2ee83231c3cdcfbafc5344fc93ce0b","v2","hybrid","19","0.008779823780059814","625923cbcc4fe11f6ad6d5f9341aa9c9f234a71328071bcef54553e483039159"
